experiment,source_file,source_row_index,item_id,condition,sub_experiment,weaker_lemma,weaker_surface,stronger_lemma,stronger_surface_guess,target_type,target_surface,prompt_text,context_text,moved_prompt_boundary_text,suffix_text,word_continuation_text,word_token_ids,word_tokens,word_token_logprobs,word_n_tokens,word_logprob,candidate_plus_suffix_text,candidate_plus_suffix_token_ids,candidate_plus_suffix_tokens,candidate_plus_suffix_token_logprobs,candidate_plus_suffix_n_tokens,candidate_plus_suffix_logprob,model_name,model_path,torch_dtype,device_map
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,120,60,Estrong,Strong QUD,willing,willing,eager,eager,weaker,willing,"Sue: Is the waiter eager?
Mary: The waiter is ","Sue: Is the waiter eager?
Mary: The waiter is", ,., willing,[9831],"[""Ġwilling""]",[-5.3938517570495605],1,-5.3938517570, willing.,"[9831,13]","[""Ġwilling"","".""]","[-5.3938517570495605,-3.3360042572021484]",2,-8.7298560143,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,120,60,Estrong,Strong QUD,willing,willing,eager,eager,stronger,eager,"Sue: Is the waiter eager?
Mary: The waiter is ","Sue: Is the waiter eager?
Mary: The waiter is", ,., eager,[23541],"[""Ġeager""]",[-1.95635187625885],1,-1.9563518763, eager.,"[23541,13]","[""Ġeager"","".""]","[-1.95635187625885,-2.815308094024658]",2,-4.7716599703,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,1,1,Eonly,Only,allowed,allowed,obligatory,obligatory,weaker,allowed,Drinking is only ,Drinking is only, ,., allowed,[5420],"[""Ġallowed""]",[-1.7008498907089233],1,-1.7008498907, allowed.,"[5420,13]","[""Ġallowed"","".""]","[-1.7008498907089233,-8.232168197631836]",2,-9.9330180883,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,1,1,Eonly,Only,allowed,allowed,obligatory,obligatory,stronger,obligatory,Drinking is only ,Drinking is only, ,., obligatory,[96924],"[""Ġobligatory""]",[-12.419599533081055],1,-12.4195995331, obligatory.,"[96924,13]","[""Ġobligatory"","".""]","[-12.419599533081055,-6.0732951164245605]",2,-18.4928946495,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,2,2,Eonly,Only,attractive,attractive,stunning,stunning,weaker,attractive,This model is only ,This model is only, ,., attractive,[18879],"[""Ġattractive""]",[-11.619001388549805],1,-11.6190013885, attractive.,"[18879,13]","[""Ġattractive"","".""]","[-11.619001388549805,-4.842772960662842]",2,-16.4617743492,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,2,2,Eonly,Only,attractive,attractive,stunning,stunning,stronger,stunning,This model is only ,This model is only, ,., stunning,[19850],"[""Ġstunning""]",[-13.423688888549805],1,-13.4236888885, stunning.,"[19850,13]","[""Ġstunning"","".""]","[-13.423688888549805,-2.7751379013061523]",2,-16.1988267899,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,3,3,Eonly,Only,begin,began,complete,completed,weaker,began,John only ,John only, , the race., began,[6009],"[""Ġbegan""]",[-9.685781478881836],1,-9.6857814789, began the race.,"[6009,279,6957,13]","[""Ġbegan"",""Ġthe"",""Ġrace"","".""]","[-9.625473022460938,-4.752329349517822,-4.779965400695801,-2.337529420852661]",4,-21.4952971935,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,3,3,Eonly,Only,begin,began,complete,completed,stronger,completed,John only ,John only, , the race., completed,[8145],"[""Ġcompleted""]",[-8.717031478881836],1,-8.7170314789, completed the race.,"[8145,279,6957,13]","[""Ġcompleted"",""Ġthe"",""Ġrace"","".""]","[-8.812973022460938,-2.8315036296844482,-4.748876571655273,-4.077229976654053]",4,-20.4705832005,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,4,4,Eonly,Only,believe,believes,know,knows,weaker,believes,The teacher only ,The teacher only, , it is true., believes,[13605],"[""Ġbelieves""]",[-8.352038383483887],1,-8.3520383835, believes it is true.,"[13605,432,374,830,13]","[""Ġbelieves"",""Ġit"",""Ġis"",""Ġtrue"","".""]","[-8.327934265136719,-5.666234016418457,-1.1929490566253662,-4.684945106506348,-3.7313058376312256]",5,-23.6033682823,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,4,4,Eonly,Only,believe,believes,know,knows,stronger,knows,The teacher only ,The teacher only, , it is true., knows,[8788],"[""Ġknows""]",[-2.9770381450653076],1,-2.9770381451, knows it is true.,"[8788,432,374,830,13]","[""Ġknows"",""Ġit"",""Ġis"",""Ġtrue"","".""]","[-3.015434741973877,-5.314208984375,-1.1868062019348145,-4.638625621795654,-2.9544622898101807]",5,-17.1095378399,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,5,5,Eonly,Only,big,big,enormous,enormous,weaker,big,The elephant is only ,The elephant is only, ,., big,[2409],"[""Ġbig""]",[-7.136935234069824],1,-7.1369352341, big.,"[2409,13]","[""Ġbig"","".""]","[-7.136935234069824,-2.5404021739959717]",2,-9.6773374081,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,5,5,Eonly,Only,big,big,enormous,enormous,stronger,enormous,The elephant is only ,The elephant is only, ,., enormous,[22399],"[""Ġenormous""]",[-12.945528984069824],1,-12.9455289841, enormous.,"[22399,13]","[""Ġenormous"","".""]","[-12.945528984069824,-2.5205330848693848]",2,-15.4660620689,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,6,6,Eonly,Only,cool,cool,cold,cold,weaker,cool,The weather is only ,The weather is only, ,., cool,[7010],"[""Ġcool""]",[-7.802459716796875],1,-7.8024597168, cool.,"[7010,13]","[""Ġcool"","".""]","[-7.802459716796875,-3.4812779426574707]",2,-11.2837376595,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,6,6,Eonly,Only,cool,cool,cold,cold,stronger,cold,The weather is only ,The weather is only, ,., cold,[9255],"[""Ġcold""]",[-5.552459716796875],1,-5.5524597168, cold.,"[9255,13]","[""Ġcold"","".""]","[-5.552459716796875,-3.661466121673584]",2,-9.2139258385,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,7,7,Eonly,Only,damage,damage,destroy,destroy,weaker,damage,The machine might only ,The machine might only, , itself., damage,[5557],"[""Ġdamage""]",[-9.22195816040039],1,-9.2219581604, damage itself.,"[5557,5086,13]","[""Ġdamage"",""Ġitself"","".""]","[-9.22195816040039,-4.301458835601807,-2.5330071449279785]",3,-16.0564241409,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,7,7,Eonly,Only,damage,damage,destroy,destroy,stronger,destroy,The machine might only ,The machine might only, , itself., destroy,[6921],"[""Ġdestroy""]",[-9.72195816040039],1,-9.7219581604, destroy itself.,"[6921,5086,13]","[""Ġdestroy"",""Ġitself"","".""]","[-9.72195816040039,-4.901470184326172,-2.3151538372039795]",3,-16.9385821819,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,8,8,Eonly,Only,dark,dark,black,black,weaker,dark,The sky is only ,The sky is only, ,., dark,[6319],"[""Ġdark""]",[-5.473970890045166],1,-5.4739708900, dark.,"[6319,13]","[""Ġdark"","".""]","[-5.473970890045166,-4.391132831573486]",2,-9.8651037216,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,8,8,Eonly,Only,dark,dark,black,black,stronger,black,The sky is only ,The sky is only, ,., black,[3691],"[""Ġblack""]",[-5.161470890045166],1,-5.1614708900, black.,"[3691,13]","[""Ġblack"","".""]","[-5.161470890045166,-3.671196937561035]",2,-8.8326678276,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,9,9,Eonly,Only,difficult,difficult,impossible,impossible,weaker,difficult,The task is only ,The task is only, ,., difficult,[5000],"[""Ġdifficult""]",[-4.732438564300537],1,-4.7324385643, difficult.,"[5000,13]","[""Ġdifficult"","".""]","[-4.732438564300537,-3.5600738525390625]",2,-8.2925124168,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,9,9,Eonly,Only,difficult,difficult,impossible,impossible,stronger,impossible,The task is only ,The task is only, ,., impossible,[11997],"[""Ġimpossible""]",[-7.232438564300537],1,-7.2324385643, impossible.,"[11997,13]","[""Ġimpossible"","".""]","[-7.232438564300537,-4.933096408843994]",2,-12.1655349731,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,10,10,Eonly,Only,dirty,dirty,filthy,filthy,weaker,dirty,Zack's carpet was only ,Zack's carpet was only, ,., dirty,[18595],"[""Ġdirty""]",[-8.04307746887207],1,-8.0430774689, dirty.,"[18595,13]","[""Ġdirty"","".""]","[-8.04307746887207,-3.6038501262664795]",2,-11.6469275951,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,10,10,Eonly,Only,dirty,dirty,filthy,filthy,stronger,filthy,Zack's carpet was only ,Zack's carpet was only, ,., filthy,[77342],"[""Ġfilthy""]",[-13.98057746887207],1,-13.9805774689, filthy.,"[77342,13]","[""Ġfilthy"","".""]","[-13.98057746887207,-4.155129432678223]",2,-18.1357069016,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,11,11,Eonly,Only,dislike,dislikes,loathe,loathes,weaker,dislikes,The doctor only ,The doctor only, , coffee., dislikes,[98885],"[""Ġdislikes""]",[-11.862615585327148],1,-11.8626155853, dislikes coffee.,"[98885,10799,13]","[""Ġdislikes"",""Ġcoffee"","".""]","[-11.91343879699707,-7.075615882873535,-2.8434550762176514]",3,-21.8325097561,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,11,11,Eonly,Only,dislike,dislikes,loathe,loathes,stronger,loathes,The doctor only ,The doctor only, , coffee., loathes,"[775,587,288]","[""Ġlo"",""ath"",""es""]","[-12.50718879699707,-3.3897340297698975,-0.012644478119909763]",3,-15.9095673049, loathes coffee.,"[775,587,288,10799,13]","[""Ġlo"",""ath"",""es"",""Ġcoffee"","".""]","[-12.50718879699707,-3.3897340297698975,-0.012644478119909763,-7.368155479431152,-2.020260810852051]",5,-25.2979835952,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,12,12,Eonly,Only,double,double,triple,triple,weaker,double,The sales will only ,The sales will only, ,., double,[1990],"[""Ġdouble""]",[-10.134329795837402],1,-10.1343297958, double.,"[1990,13]","[""Ġdouble"","".""]","[-10.134329795837402,-4.143678188323975]",2,-14.2780079842,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,12,12,Eonly,Only,double,double,triple,triple,stronger,triple,The sales will only ,The sales will only, ,., triple,[23725],"[""Ġtriple""]",[-12.478079795837402],1,-12.4780797958, triple.,"[23725,13]","[""Ġtriple"","".""]","[-12.478079795837402,-3.8653993606567383]",2,-16.3434791565,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,13,13,Eonly,Only,equally,equally,more,more,weaker,equally,That candidate is only ,That candidate is only, , skilled., equally,[18308],"[""Ġequally""]",[-11.622136116027832],1,-11.6221361160, equally skilled.,"[18308,25530,13]","[""Ġequally"",""Ġskilled"","".""]","[-11.622136116027832,-6.228297233581543,-3.8997716903686523]",3,-21.7502050400,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,13,13,Eonly,Only,equally,equally,more,more,stronger,more,That candidate is only ,That candidate is only, , skilled., more,[803],"[""Ġmore""]",[-7.231511116027832],1,-7.2315111160, more skilled.,"[803,25530,13]","[""Ġmore"",""Ġskilled"","".""]","[-7.231511116027832,-6.780403137207031,-4.056854724884033]",3,-18.0687689781,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,14,14,Eonly,Only,funny,funny,hilarious,hilarious,weaker,funny,The movie is only ,The movie is only, ,., funny,[15173],"[""Ġfunny""]",[-8.145222663879395],1,-8.1452226639, funny.,"[15173,13]","[""Ġfunny"","".""]","[-8.145222663879395,-4.774557113647461]",2,-12.9197797775,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,14,14,Eonly,Only,funny,funny,hilarious,hilarious,stronger,hilarious,The movie is only ,The movie is only, ,., hilarious,[40267],"[""Ġhilarious""]",[-11.363972663879395],1,-11.3639726639, hilarious.,"[40267,13]","[""Ġhilarious"","".""]","[-11.363972663879395,-4.150482177734375]",2,-15.5144548416,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,15,15,Eonly,Only,good,good,excellent,excellent,weaker,good,The movie is only ,The movie is only, ,., good,[1661],"[""Ġgood""]",[-6.1452226638793945],1,-6.1452226639, good.,"[1661,13]","[""Ġgood"","".""]","[-6.1452226638793945,-3.9119489192962646]",2,-10.0571715832,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,15,15,Eonly,Only,good,good,excellent,excellent,stronger,excellent,The movie is only ,The movie is only, ,., excellent,[9073],"[""Ġexcellent""]",[-9.770222663879395],1,-9.7702226639, excellent.,"[9073,13]","[""Ġexcellent"","".""]","[-9.770222663879395,-2.3148250579833984]",2,-12.0850477219,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,16,16,Eonly,Only,happy,happy,ecstatic,ecstatic,weaker,happy,The winner was only ,The winner was only, ,., happy,[6247],"[""Ġhappy""]",[-7.717007637023926],1,-7.7170076370, happy.,"[6247,13]","[""Ġhappy"","".""]","[-7.717007637023926,-5.315976142883301]",2,-13.0329837799,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,16,16,Eonly,Only,happy,happy,ecstatic,ecstatic,stronger,ecstatic,The winner was only ,The winner was only, ,., ecstatic,[97292],"[""Ġecstatic""]",[-12.769742012023926],1,-12.7697420120, ecstatic.,"[97292,13]","[""Ġecstatic"","".""]","[-12.769742012023926,-2.6736974716186523]",2,-15.4434394836,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,17,17,Eonly,Only,hard,hard,unsolvable,unsolvable,weaker,hard,The problem is only ,The problem is only, ,., hard,[2588],"[""Ġhard""]",[-8.315649032592773],1,-8.3156490326, hard.,"[2588,13]","[""Ġhard"","".""]","[-8.315649032592773,-5.271071910858154]",2,-13.5867209435,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,17,17,Eonly,Only,hard,hard,unsolvable,unsolvable,stronger,unsolvable,The problem is only ,The problem is only, ,., unsolvable,"[6975,88097]","[""Ġuns"",""olvable""]","[-9.628149032592773,-0.8669679760932922]",2,-10.4951170087, unsolvable.,"[6975,88097,13]","[""Ġuns"",""olvable"","".""]","[-9.628149032592773,-0.8669679760932922,-4.521864891052246]",3,-15.0169818997,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,18,18,Eonly,Only,harmful,harmful,deadly,deadly,weaker,harmful,The toxin is only ,The toxin is only, ,., harmful,[27756],"[""Ġharmful""]",[-3.616769552230835],1,-3.6167695522, harmful.,"[27756,13]","[""Ġharmful"","".""]","[-3.616769552230835,-8.09939193725586]",2,-11.7161614895,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,18,18,Eonly,Only,harmful,harmful,deadly,deadly,stronger,deadly,The toxin is only ,The toxin is only, ,., deadly,[24142],"[""Ġdeadly""]",[-5.304269790649414],1,-5.3042697906, deadly.,"[24142,13]","[""Ġdeadly"","".""]","[-5.304269790649414,-7.049554347991943]",2,-12.3538241386,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,19,19,Eonly,Only,here,here,everywhere,everywhere,weaker,here,There is only water ,There is only water, ,., here,[1588],"[""Ġhere""]",[-3.442430257797241],1,-3.4424302578, here.,"[1588,13]","[""Ġhere"","".""]","[-3.442430257797241,-1.5984197854995728]",2,-5.0408500433,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,19,19,Eonly,Only,here,here,everywhere,everywhere,stronger,everywhere,There is only water ,There is only water, ,., everywhere,[16852],"[""Ġeverywhere""]",[-4.44243049621582],1,-4.4424304962, everywhere.,"[16852,13]","[""Ġeverywhere"","".""]","[-4.44243049621582,-1.5984081029891968]",2,-6.0408385992,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,20,20,Eonly,Only,hungry,hungry,starving,starving,weaker,hungry,The boy is only ,The boy is only, ,., hungry,[28956],"[""Ġhungry""]",[-10.335556030273438],1,-10.3355560303, hungry.,"[28956,13]","[""Ġhungry"","".""]","[-10.335556030273438,-2.2114551067352295]",2,-12.5470111370,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_3,stimuli_prompts/experiment_3_scoring_stimuli.csv,20,20,Eonly,Only,hungry,hungry,starving,starving,stronger,starving,The boy is only ,The boy is only, ,., starving,[77401],"[""Ġstarving""]",[-15.491806030273438],1,-15.4918060303, starving.,"[77401,13]","[""Ġstarving"","".""]","[-15.491806030273438,-2.8885843753814697]",2,-18.3803904057,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
